1553515711.589960,POS,0,9839,-0.40,4.64,6.18,50,x43
1553515711.689870,POS,0,9839,-0.40,4.64,6.18,0,x44
1553515711.889850,POS,0,9839,0.01,4.47,6.40,50,x46
1553515711.989871,POS,0,9839,0.38,3.45,6.84,50,x47
1553515712.089787,POS,0,9839,0.38,3.45,6.84,0,x48
1553515712.289875,POS,0,9839,0.78,3.55,6.98,50,x4A
1553515712.389850,POS,0,9839,1.12,3.59,7.08,50,x4B
1553515712.489874,POS,0,9839,1.41,3.61,7.18,50,x4C
1553515712.589782,POS,0,9839,1.41,3.61,7.18,0,x4D
1553515712.989854,POS,0,9839,2.08,3.46,7.43,50,x51
1553515713.089762,POS,0,9839,2.08,3.46,7.43,0,x52
1553515713.289852,POS,0,9839,2.36,3.30,7.51,50,x54
1553515713.389758,POS,0,9839,2.36,3.30,7.51,0,x55
1553515713.489852,POS,0,9839,2.79,3.17,7.97,50,x56
1553515713.589908,POS,0,9839,3.87,3.06,9.43,50,x57
1553515713.689989,POS,0,9839,4.41,2.92,10.13,50,x58
1553515713.789937,POS,0,9839,4.63,2.81,10.35,50,x59
1553515713.889962,POS,0,9839,4.62,2.69,10.14,50,x5A
1553515713.989936,POS,0,9839,4.68,2.58,10.10,50,x5B
1553515714.089854,POS,0,9839,4.68,2.58,10.10,0,x5C
1553515715.089827,POS,0,9839,4.63,2.36,9.51,50,x66
1553515715.189817,POS,0,9839,4.58,2.21,9.08,50,x67
1553515715.289734,POS,0,9839,4.58,2.21,9.08,0,x68
1553515715.389827,POS,0,9839,5.24,2.10,9.98,50,x69
1553515715.489937,POS,0,9839,5.79,2.04,10.76,50,x6A
1553515715.589952,POS,0,9839,6.18,2.00,11.31,50,x6B
1553515715.689853,POS,0,9839,6.18,2.00,11.31,0,x6C
1553515715.789923,POS,0,9839,6.06,1.98,11.16,50,x6D
1553515715.890045,POS,0,9839,5.70,2.01,10.55,50,x6E
1553515715.989825,POS,0,9839,5.70,2.01,10.55,0,x6F
1553515716.789796,POS,0,9839,5.35,2.26,9.91,50,x77
1553515716.889804,POS,0,9839,5.07,2.46,9.42,50,x78
1553515716.989826,POS,0,9839,4.88,2.61,9.06,50,x79
1553515717.089849,POS,0,9839,4.74,2.74,8.79,50,x7A
1553515717.189790,POS,0,9839,4.65,2.83,8.59,50,x7B
1553515717.289799,POS,0,9839,4.59,2.92,8.43,50,x7C
1553515717.389799,POS,0,9839,4.56,2.95,8.32,50,x7D
1553515717.489805,POS,0,9839,4.58,2.96,8.25,50,x7E
1553515717.589712,POS,0,9839,4.58,2.96,8.25,0,x7F
1553515717.689993,POS,0,9839,4.65,2.94,8.20,50,x80
1553515717.789804,POS,0,9839,4.72,2.95,8.16,50,x81
1553515717.889805,POS,0,9839,4.81,2.93,8.14,50,x82
1553515717.989811,POS,0,9839,4.90,2.92,8.12,50,x83
1553515718.089800,POS,0,9839,5.01,2.90,8.14,50,x84
1553515718.189794,POS,0,9839,5.15,2.87,8.20,50,x85
1553515718.289804,POS,0,9839,5.24,2.85,8.12,50,x86
1553515718.389860,POS,0,9839,5.40,2.82,8.20,50,x87
1553515718.489799,POS,0,9839,5.56,2.78,8.22,50,x88
1553515718.589804,POS,0,9839,5.74,2.72,8.23,50,x89
1553515718.689788,POS,0,9839,5.93,2.69,8.20,50,x8A
1553515718.789787,POS,0,9839,6.23,2.66,8.36,50,x8B
1553515718.889695,POS,0,9839,6.23,2.66,8.36,0,x8C
1553515718.989789,POS,0,9839,6.47,2.61,8.34,50,x8D
1553515719.089787,POS,0,9839,6.72,2.56,8.35,50,x8E
1553515719.189790,POS,0,9839,6.98,2.52,8.37,50,x8F
1553515719.289701,POS,0,9839,6.98,2.52,8.37,0,x90
1553515719.489788,POS,0,9839,7.44,2.41,8.49,50,x92
1553515719.589788,POS,0,9839,7.82,2.46,8.51,50,x93
1553515719.689701,POS,0,9839,7.82,2.46,8.51,0,x94
1553515719.889786,POS,0,9839,8.29,2.48,8.55,50,x96
1553515719.989680,POS,0,9839,8.29,2.48,8.55,0,x97
1553515720.189799,POS,0,9839,8.86,2.58,8.62,50,x99
1553515720.289778,POS,0,9839,9.31,2.66,8.65,50,x9A
1553515720.389679,POS,0,9839,9.31,2.66,8.65,0,x9B
1553515720.589888,POS,0,9839,9.75,2.80,8.69,50,x9D
1553515720.689674,POS,0,9839,9.75,2.80,8.69,0,x9E
1553515720.989883,POS,0,9839,10.95,3.17,8.78,50,xA1
1553515721.089924,POS,0,9839,10.95,3.17,8.78,0,xA2
1553515725.089801,POS,0,9839,11.16,4.49,8.91,50,xCA
1553515725.189735,POS,0,9839,11.16,4.49,8.91,0,xCB
1553515725.389788,POS,0,9839,11.21,5.53,9.01,50,xCD
1553515725.489701,POS,0,9839,11.21,5.53,9.01,0,xCE
1553515726.589885,POS,0,9839,13.30,6.50,11.11,50,xD9
1553515726.689915,POS,0,9839,15.71,7.23,12.87,50,xDA
1553515726.789805,POS,0,9839,15.71,7.23,12.87,0,xDB
1553515726.889894,POS,0,9839,14.01,7.83,12.53,50,xDC
1553515726.989822,POS,0,9839,14.01,7.83,12.53,0,xDD
1553515727.089945,POS,0,9839,14.22,8.32,13.72,50,xDE
1553515727.189988,POS,0,9839,15.88,8.65,15.15,50,xDF
1553515727.289919,POS,0,9839,13.80,8.96,14.28,50,xE0
1553515727.389794,POS,0,9839,13.80,8.96,14.28,0,xE1
1553515732.689785,POS,0,9839,8.38,9.15,12.39,50,x16
1553515732.989617,POS,0,9839,6.13,8.95,10.99,0,x19
1553515733.389650,POS,0,9839,4.47,8.78,9.95,50,x1D
1553515733.489528,POS,0,9839,4.47,8.78,9.95,0,x1E
1553515734.589617,POS,0,9839,2.19,8.63,8.61,50,x29
1553515734.689538,POS,0,9839,2.19,8.63,8.61,0,x2A
1553515735.589583,POS,0,9839,0.92,8.83,7.82,50,x33
1553515735.689774,POS,0,9839,0.51,8.95,7.57,50,x34
1553515735.789590,POS,0,9839,0.22,9.04,7.39,50,x35
1553515735.889654,POS,0,9839,0.22,9.04,7.39,0,x36
1553515735.989589,POS,0,9839,0.05,9.12,7.31,50,x37
1553515736.089695,POS,0,9839,-0.06,9.19,7.23,50,x38
1553515736.189656,POS,0,9839,-0.15,9.26,7.17,50,x39
1553515736.289563,POS,0,9839,-0.15,9.26,7.17,0,x3A
1553515736.389681,POS,0,9839,-0.22,9.35,7.06,50,x3B
1553515736.489589,POS,0,9839,-0.22,9.35,7.06,0,x3C
1553515736.589655,POS,0,9839,-0.26,9.43,7.00,50,x3D
1553515736.689589,POS,0,9839,-0.26,9.43,7.00,0,x3E
1553515736.889656,POS,0,9839,-0.29,9.48,6.95,50,x40
1553515736.989677,POS,0,9839,-0.29,9.49,6.94,50,x41
1553515737.089659,POS,0,9839,-0.27,9.50,6.94,50,x42
1553515737.189565,POS,0,9839,-0.27,9.50,6.94,0,x43
1553515737.489655,POS,0,9839,-0.23,9.48,6.96,50,x46
1553515737.589639,POS,0,9839,-0.23,9.48,6.96,0,x47
1553515737.689716,POS,0,9839,-0.21,9.49,6.93,50,x48
1553515737.789654,POS,0,9839,-0.19,9.49,6.94,50,x49
1553515737.889564,POS,0,9839,-0.19,9.49,6.94,0,x4A
1553515737.989655,POS,0,9839,-0.17,9.48,6.96,50,x4B
1553515738.089542,POS,0,9839,-0.17,9.48,6.96,0,x4C
1553515738.189647,POS,0,9839,-0.19,9.50,6.96,50,x4D
1553515738.289536,POS,0,9839,-0.19,9.50,6.96,0,x4E
1553515738.589654,POS,0,9839,-0.36,9.59,6.85,50,x51
1553515738.689531,POS,0,9839,-0.36,9.59,6.85,0,x52
1553515740.689763,POS,0,9839,-1.13,9.13,7.45,50,x65
1553515741.489644,POS,0,9839,-1.44,8.54,6.96,50,x6D
1553515741.589500,POS,0,9839,-1.44,8.54,6.96,0,x6E
1553515741.889617,POS,0,9839,-1.59,7.90,6.61,50,x71
1553515741.989606,POS,0,9839,-1.59,7.90,6.61,50,x72
1553515742.089524,POS,0,9839,-1.59,7.90,6.61,0,x73
1553515742.189593,POS,0,9839,-1.65,7.30,6.38,50,x74
1553515742.289612,POS,0,9839,-1.68,6.85,6.19,50,x75
1553515742.389506,POS,0,9839,-1.68,6.85,6.19,0,x76
1553515742.689648,POS,0,9839,-1.62,6.52,6.07,50,x79
1553515742.789501,POS,0,9839,-1.62,6.52,6.07,0,x7A
1553515743.289598,POS,0,9839,-1.33,6.22,6.12,50,x7F
1553515743.389566,POS,0,9839,-1.05,6.01,6.18,50,x80
1553515743.489499,POS,0,9839,-1.05,6.01,6.18,0,x81
1553515745.389483,POS,0,9839,0.22,4.89,6.46,50,x94
1553515745.489475,POS,0,9839,1.23,4.02,6.70,50,x95
1553515745.589393,POS,0,9839,1.23,4.02,6.70,0,x96
1553515745.689485,POS,0,9839,2.10,3.27,6.90,50,x97
1553515745.789469,POS,0,9839,2.81,2.68,7.05,50,x98
1553515745.889388,POS,0,9839,2.81,2.68,7.05,0,x99
1553515745.989478,POS,0,9839,3.53,2.19,7.20,50,x9A
1553515746.089492,POS,0,9839,4.15,1.82,7.34,50,x9B
1553515746.189488,POS,0,9839,4.69,1.52,7.47,50,x9C
1553515746.289496,POS,0,9839,5.14,1.27,7.55,50,x9D
1553515746.389468,POS,0,9839,5.54,1.06,7.61,50,x9E
1553515746.489478,POS,0,9839,5.90,0.89,7.67,50,x9F
1553515746.589447,POS,0,9839,6.25,0.76,7.72,50,xA0
1553515746.689446,POS,0,9839,6.59,0.71,7.80,50,xA1
1553515746.789353,POS,0,9839,6.59,0.71,7.80,0,xA2
1553515751.089420,POS,0,9839,7.67,1.36,8.04,50,xCD
1553515751.189345,POS,0,9839,7.67,1.36,8.04,0,xCE
1553515751.289543,POS,0,9839,8.59,1.90,8.26,50,xCF
1553515751.389465,POS,0,9839,9.29,2.30,8.43,50,xD0
1553515751.489348,POS,0,9839,9.29,2.30,8.43,0,xD1
1553515751.889417,POS,0,9839,9.94,2.52,8.53,50,xD5
1553515751.989347,POS,0,9839,9.94,2.52,8.53,0,xD6
1553515752.189505,POS,0,9839,10.52,2.74,8.62,50,xD8
1553515752.289512,POS,0,9839,10.99,2.87,8.70,50,xD9
1553515752.389463,POS,0,9839,10.99,2.87,8.70,0,xDA
1553515753.689480,POS,0,9839,11.42,3.17,8.75,50,xE7
1553515753.789623,POS,0,9839,11.77,3.41,8.79,50,xE8
1553515753.889478,POS,0,9839,12.12,3.59,8.81,50,xE9
1553515753.989509,POS,0,9839,12.44,3.72,8.82,50,xEA
1553515754.089399,POS,0,9839,12.44,3.72,8.82,0,xEB
1553515754.189520,POS,0,9839,12.77,3.84,8.80,50,xEC
1553515754.289480,POS,0,9839,13.11,3.94,8.80,50,xED
1553515754.389392,POS,0,9839,13.11,3.94,8.80,0,xEE
1553515757.289453,POS,0,9839,18.02,5.30,8.07,50,x0B
1553515757.389431,POS,0,9839,19.97,6.40,8.73,50,x0C
1553515757.489351,POS,0,9839,19.97,6.40,8.73,0,x0D
1553515757.689505,POS,0,9839,20.74,7.32,9.30,50,x0F
1553515757.789419,POS,0,9839,20.94,8.01,9.69,50,x10
1553515757.889532,POS,0,9839,21.85,8.54,10.01,50,x11
1553515757.989435,POS,0,9839,21.85,8.54,10.01,0,x12
1553515758.089437,POS,0,9839,21.10,8.96,9.94,50,x13
1553515758.189442,POS,0,9839,20.13,9.29,9.64,50,x14
1553515758.289441,POS,0,9839,20.13,9.29,9.64,0,x15
1553515758.389412,POS,0,9839,19.52,9.51,9.40,50,x16
1553515758.489444,POS,0,9839,19.22,9.64,9.28,50,x17
1553515758.589351,POS,0,9839,19.22,9.64,9.28,0,x18
1553515762.089388,POS,0,9839,20.14,9.69,8.68,50,x3B
1553515762.189364,POS,0,9839,20.14,9.69,8.68,0,x3C
1553515764.489449,POS,0,9839,21.25,10.25,8.04,50,x53
1553515764.589361,POS,0,9839,21.25,10.25,8.04,0,x54
1553515764.889441,POS,0,9839,21.55,10.94,7.84,50,x57
1553515764.989350,POS,0,9839,21.55,10.94,7.84,0,x58
1553515765.189427,POS,0,9839,22.12,11.48,7.74,50,x5A
1553515765.289351,POS,0,9839,22.12,11.48,7.74,0,x5B
1553515765.389499,POS,0,9839,22.12,11.84,7.63,50,x5C
1553515765.489468,POS,0,9839,22.05,12.16,7.57,50,x5D
1553515765.589354,POS,0,9839,22.05,12.16,7.57,0,x5E
1553515765.689444,POS,0,9839,21.81,12.51,7.57,50,x5F
1553515765.789350,POS,0,9839,21.81,12.51,7.57,0,x60
1553515765.989464,POS,0,9839,20.36,14.33,6.85,50,x62
1553515766.089425,POS,0,9839,20.36,14.33,6.85,0,x63
1553515766.189449,POS,0,9839,21.15,15.08,7.50,50,x64
1553515766.289331,POS,0,9839,21.15,15.08,7.50,0,x65
1553515766.589438,POS,0,9839,19.40,16.51,6.00,50,x68
1553515766.689564,POS,0,9839,19.40,16.51,6.00,0,x69
1553515768.189468,POS,0,9839,18.28,16.40,6.44,50,x78
1553515768.289357,POS,0,9839,18.28,16.40,6.44,0,x79
1553515768.589424,POS,0,9839,16.57,17.25,5.25,50,x7C
1553515768.689350,POS,0,9839,16.57,17.25,5.25,0,x7D
1553515771.790356,POS,0,9839,15.70,16.14,6.24,50,x9C
1553515771.889244,POS,0,9839,15.70,16.14,6.24,0,x9D
1553515771.989385,POS,0,9839,15.06,15.30,6.99,50,x9E
1553515772.089265,POS,0,9839,15.06,15.30,6.99,0,x9F
1553515772.189354,POS,0,9839,14.55,14.74,7.55,50,xA0
1553515772.289381,POS,0,9839,14.17,14.30,7.97,50,xA1
1553515772.389360,POS,0,9839,13.86,13.99,8.25,50,xA2
1553515772.489397,POS,0,9839,13.63,13.74,8.51,50,xA3
1553515772.589272,POS,0,9839,13.63,13.74,8.51,0,xA4
1553515772.689415,POS,0,9839,13.38,13.58,8.66,50,xA5
1553515772.789690,POS,0,9839,13.18,13.46,8.78,50,xA6
1553515772.889402,POS,0,9839,12.99,13.38,8.85,50,xA7
1553515772.989968,POS,0,9839,12.99,13.38,8.85,0,xA8
1553515773.289354,POS,0,9839,12.79,13.28,8.93,50,xAB
1553515773.389355,POS,0,9839,12.60,13.20,8.98,50,xAC
1553515773.489248,POS,0,9839,12.60,13.20,8.98,0,xAD
1553515773.689356,POS,0,9839,12.40,13.09,9.03,50,xAF
1553515773.789354,POS,0,9839,12.22,13.00,9.08,50,xB0
1553515773.889355,POS,0,9839,12.04,12.93,9.10,50,xB1
1553515773.989945,POS,0,9839,12.04,12.93,9.10,0,xB2
1553515774.189359,POS,0,9839,11.87,12.83,9.17,50,xB4
1553515774.289244,POS,0,9839,11.87,12.83,9.17,0,xB5
1553515774.389361,POS,0,9839,11.67,12.73,9.18,50,xB6
1553515774.789382,POS,0,9839,11.43,11.91,9.83,50,xBA
1553515774.889240,POS,0,9839,11.43,11.91,9.83,0,xBB
1553515777.689336,POS,0,9839,11.24,10.87,9.76,50,xD7
1553515777.789200,POS,0,9839,11.24,10.87,9.76,0,xD8
1553515777.889359,POS,0,9839,11.06,10.11,9.67,50,xD9
1553515777.989174,POS,0,9839,10.90,9.56,9.58,50,xDA
1553515778.089211,POS,0,9839,10.76,9.17,9.51,50,xDB
1553515778.189089,POS,0,9839,10.76,9.17,9.51,0,xDC
1553515779.289430,POS,0,9839,13.84,9.40,11.45,50,xE7
1553515779.389181,POS,0,9839,13.84,9.40,11.45,0,xE8
1553515779.689270,POS,0,9839,12.52,9.70,10.93,50,xEB
1553515779.789274,POS,0,9839,11.54,9.95,10.56,50,xEC
1553515779.889162,POS,0,9839,11.54,9.95,10.56,0,xED
1553515781.789355,POS,0,9839,11.53,10.39,11.92,50,x00
1553515790.189149,POS,0,9839,8.44,14.21,13.68,50,x53
1553515790.289046,POS,0,9839,8.44,14.21,13.68,0,x54
1553515790.389153,POS,0,9839,7.08,14.60,12.19,50,x55
1553515790.489134,POS,0,9839,6.12,14.89,11.10,50,x56
1553515790.589032,POS,0,9839,6.12,14.89,11.10,0,x57
1553515790.689126,POS,0,9839,5.52,15.10,10.32,50,x58
1553515790.789031,POS,0,9839,5.15,15.25,9.76,50,x59
1553515790.889070,POS,0,9839,4.96,15.33,9.37,50,x5A
1553515790.989032,POS,0,9839,4.89,15.37,9.13,50,x5B
1553515791.088917,POS,0,9839,4.89,15.37,9.13,0,x5C
1553515791.689036,POS,0,9839,5.18,14.64,9.88,50,x62
1553515791.788922,POS,0,9839,5.18,14.64,9.88,0,x63
1553515793.788995,POS,0,9839,5.83,14.83,9.66,50,x77
1553515793.889003,POS,0,9839,6.37,15.01,9.42,50,x78
1553515793.989039,POS,0,9839,6.84,15.15,9.28,50,x79
1553515794.089051,POS,0,9839,7.21,15.26,9.17,50,x7A
1553515794.188899,POS,0,9839,7.21,15.26,9.17,0,x7B
1553515794.288985,POS,0,9839,7.57,15.22,9.28,50,x7C
1553515794.389006,POS,0,9839,7.86,15.17,9.40,50,x7D
1553515794.489062,POS,0,9839,8.10,15.30,9.21,50,x7E
1553515794.589016,POS,0,9839,8.29,15.37,9.12,50,x7F
1553515794.688893,POS,0,9839,8.29,15.37,9.12,0,x80
1553515798.488971,POS,0,9839,8.43,13.49,9.20,50,xA6
1553515798.588930,POS,0,9839,8.76,12.20,9.23,50,xA7
1553515798.688977,POS,0,9839,9.11,11.16,9.25,50,xA8
1553515798.788848,POS,0,9839,9.11,11.16,9.25,0,xA9
1553515800.488925,POS,0,9839,9.32,12.04,8.05,50,xBA
1553515800.588915,POS,0,9839,9.76,11.63,8.35,50,xBB
1553515801.189013,POS,0,9839,10.23,10.61,8.60,50,xC1
1553515803.388881,POS,0,9839,10.69,8.35,9.50,50,xD7
1553515803.488884,POS,0,9839,10.69,8.35,9.50,50,xD8
1553515803.588800,POS,0,9839,10.69,8.35,9.50,0,xD9
1553515804.488895,POS,0,9839,10.78,7.33,9.84,50,xE2
1553515804.588765,POS,0,9839,10.78,7.33,9.84,0,xE3
1553515807.788817,POS,0,9839,11.07,7.12,9.73,50,x03
1553515807.888967,POS,0,9839,12.54,7.01,10.67,50,x04
1553515807.988891,POS,0,9839,12.54,7.01,10.67,0,x05
1553515809.088922,POS,0,9839,12.10,7.51,10.35,50,x10
1553515809.188805,POS,0,9839,12.10,7.51,10.35,0,x11
1553515809.888893,POS,0,9839,11.86,7.66,10.10,50,x18
1553515809.988798,POS,0,9839,11.86,7.66,10.10,0,x19
1553515810.288810,POS,0,9839,11.69,7.74,9.93,50,x1C
1553515810.388805,POS,0,9839,11.57,7.73,9.79,50,x1D
1553515810.488793,POS,0,9839,11.40,7.74,9.69,50,x1E
1553515810.588779,POS,0,9839,11.25,7.79,9.58,50,x1F
1553515810.688810,POS,0,9839,11.15,7.86,9.50,50,x20
1553515810.788796,POS,0,9839,11.07,7.91,9.45,50,x21
1553515810.888812,POS,0,9839,10.97,7.97,9.41,50,x22
1553515810.988712,POS,0,9839,10.97,7.97,9.41,0,x23
1553515811.088793,POS,0,9839,10.94,8.03,9.39,50,x24
1553515811.188712,POS,0,9839,10.94,8.03,9.39,0,x25
1553515811.688778,POS,0,9839,11.14,8.19,9.88,50,x2A
1553515811.788889,POS,0,9839,11.07,8.31,10.02,50,x2B
1553515811.888898,POS,0,9839,11.39,8.35,10.56,50,x2C
1553515811.988787,POS,0,9839,11.39,8.35,10.56,0,x2D
1553515812.188889,POS,0,9839,11.03,8.47,10.37,50,x2F
1553515812.289036,POS,0,9839,10.79,8.54,10.29,50,x30
1553515812.388772,POS,0,9839,10.79,8.54,10.29,0,x31
1553515812.588876,POS,0,9839,11.28,8.57,11.01,50,x33
1553515812.688918,POS,0,9839,11.09,8.57,11.03,50,x34
1553515812.788779,POS,0,9839,11.09,8.57,11.03,0,x35
1553515813.288881,POS,0,9839,12.22,8.49,12.15,50,x3A
1553515813.388772,POS,0,9839,12.22,8.49,12.15,0,x3B
1553515814.188658,POS,0,9839,9.99,8.79,10.96,0,x43
1553515814.288860,POS,0,9839,10.73,8.97,12.36,50,x44
1553515814.388771,POS,0,9839,10.73,8.97,12.36,0,x45
1553515814.788772,POS,0,9839,7.92,9.44,10.73,50,x49
1553515814.888746,POS,0,9839,7.92,9.44,10.73,0,x4A
1553515816.088831,POS,0,9839,6.61,10.08,11.29,50,x56
1553515816.188840,POS,0,9839,5.48,10.27,10.45,50,x57
1553515816.288745,POS,0,9839,5.48,10.27,10.45,0,x58
1553515817.488714,POS,0,9839,5.00,10.36,9.95,50,x64
1553515817.588717,POS,0,9839,4.67,10.43,9.56,50,x65
1553515817.689351,POS,0,9839,4.46,10.48,9.27,50,x66
1553515817.788720,POS,0,9839,4.33,10.50,9.07,50,x67
1553515817.888717,POS,0,9839,4.25,10.53,8.90,50,x68
1553515817.988628,POS,0,9839,4.25,10.53,8.90,0,x69
1553515818.488705,POS,0,9839,4.38,10.39,8.87,50,x6E
1553515818.588622,POS,0,9839,4.38,10.39,8.87,0,x6F
1553515818.688721,POS,0,9839,4.54,10.27,8.85,50,x70
1553515818.788625,POS,0,9839,4.54,10.27,8.85,0,x71
1553515819.088681,POS,0,9839,4.82,10.14,8.87,50,x74
1553515819.188698,POS,0,9839,5.06,10.03,8.88,50,x75
1553515819.288620,POS,0,9839,5.27,9.94,8.90,50,x76
1553515819.388515,POS,0,9839,5.27,9.94,8.90,0,x77
1553515819.488596,POS,0,9839,5.52,9.88,8.94,50,x78
1553515819.588603,POS,0,9839,5.74,9.87,8.93,50,x79
1553515819.688598,POS,0,9839,5.91,9.87,8.95,50,x7A
1553515819.788598,POS,0,9839,6.06,9.86,8.97,50,x7B
1553515819.888567,POS,0,9839,6.21,9.88,9.00,50,x7C
1553515819.988604,POS,0,9839,6.35,9.89,9.04,50,x7D
1553515820.088483,POS,0,9839,6.35,9.89,9.04,0,x7E
1553515820.588578,POS,0,9839,6.47,9.96,9.07,50,x83
1553515820.688766,POS,0,9839,6.59,10.04,9.08,50,x84
1553515820.788672,POS,0,9839,6.69,10.15,9.10,50,x85
1553515820.888598,POS,0,9839,6.69,10.15,9.10,0,x86
1553515821.188664,POS,0,9839,6.73,10.39,9.13,50,x89
1553515821.288598,POS,0,9839,6.73,10.39,9.13,0,x8A
1553515822.188653,POS,0,9839,6.47,10.91,9.10,50,x93
1553515822.288595,POS,0,9839,6.47,10.91,9.10,0,x94
1553515822.388692,POS,0,9839,6.18,11.27,9.03,50,x95
1553515822.488663,POS,0,9839,5.88,11.49,8.96,50,x96
1553515822.588667,POS,0,9839,5.62,11.62,8.88,50,x97
1553515822.688725,POS,0,9839,5.38,11.69,8.79,50,x98
1553515824.988799,POS,0,9839,4.22,11.09,8.39,50,xAF
1553515825.088645,POS,0,9839,3.34,10.65,8.17,50,xB0
1553515825.188629,POS,0,9839,2.64,10.38,7.95,50,xB1
1553515825.288635,POS,0,9839,2.05,10.23,7.75,50,xB2
1553515825.388629,POS,0,9839,1.58,10.17,7.61,50,xB3
